,test_id,investigator,reference,url,test_configuration,stiffness_coefficient,test_type,loading_protocol,forming_process,seams,tube_section,width__mm,depth__mm,flange_thickness__mm,web_thickness__mm,area__mm2,moment_of_inertia__mm4,radius__mm,depth_over_t,plastic_section_modulus__mm3,axial_load_ratio,axial_load_sequence,loading_angle,steel_type,fy_nominal__n_mm2,fy_measured__n_mm2,f_ultimate__n_mm2,mp_measured__knmm,length__mm,ke_measured__knmm_rad,my_pos_100fit__knmm,my_neg_100fit__knmm,theta_p_pos_100fit__rad,theta_pc_pos_100fit__rad,theta_u_pos_100fit__rad,theta_p_neg_100fit__rad,theta_pc_neg_100fit__rad,theta_u_neg_100fit__rad,mc_my_pos_100fit,mu_mc_pos_100fit,mc_my_neg_100fit,mu_mc_neg_100fit,my_pos_80fit__knmm,my_neg_80fit__knmm,theta_p_pos_80fit__rad,theta_pc_pos_80fit__rad,theta_u_pos_80fit__rad,theta_p_neg_80fit__rad,theta_pc_neg_80fit__rad,theta_u_neg_80fit__rad,mc_my_pos_80fit,mu_mc_pos_80fit,mc_my_neg_80fit,mu_mc_neg_80fit,lambda_s,lambda_c,flexural_buckling
270,Sato_Mitsui_2017__B125bt21ny040L2400C,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Cyclic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 735, 701-711",,CF,3,Cyclic,Symmetric,Cold,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,405.2,454.0,51686.1,2400.0,2321635.77,89648.07,89574.32,0.066,NA,0.105,0.062,NA,0.101,1.62,0.979,1.347,1.0,89648.07,89574.32,0.066,NA,0.105,0.062,NA,0.101,1.62,0.98,1.35,1.0,NA,NA,TRUE
271,Sato_Mitsui_2017__B150bt17ny040L2400C,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Cyclic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 735, 701-711",,CF,3,Cyclic,Symmetric,Cold,NR,HSS-150x150x9,150.0,150.0,9.0,9.0,4867.41,15829024.54,57.03,16.67,268758.0,0.4,Constant,0,STKR400,245.0,386.7,459.1,103928.72,2400.0,4523546.13,195909.3,193042.31,0.077,NA,0.121,0.077,NA,0.12,1.224,0.92,1.206,0.976,195909.3,193042.31,0.077,NA,0.121,0.077,NA,0.12,1.22,0.92,1.21,0.98,NA,NA,TRUE
272,Sato_Mitsui_2017__B150bt17ny030L2900C,Sato & Mitsui,"Sato, A. & Mitsui, K. (2017). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With One End Cyclic Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 82, No. 735, 701-711",,CF,3,Cyclic,Symmetric,Cold,NR,HSS-150x150x9,150.0,150.0,9.0,9.0,4867.41,15829024.54,57.03,16.67,268758.0,0.3,Constant,0,STKR400,245.0,386.7,459.1,103928.72,2900.0,4078580.98,193528.72,212078.62,0.123,NA,0.17,0.114,NA,0.166,1.574,0.937,1.397,1.0,193528.72,212078.62,0.123,NA,0.17,0.114,NA,0.166,1.57,0.94,1.4,1.0,NA,NA,TRUE
273,Sawaizumi_et_al_2012__No.1,Sawaizumi,"Sawaizumi, S., et al. (2011). ""Structural Performance of Cold Press Formed Rectangular Column using 550N/mm2 High Strength Steel (Part 2: Bending test)",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-500x500x19,500.0,500.0,19.0,19.0,35626.34,1356584302.13,195.14,26.32,6597218.0,0.0,Constant,0,JIS2201 5,385.0,496.0,654.0,3272220.13,1014.0,374628106.62,3585992.38,3725042.42,0.036,0.063,0.068,0.036,NA,0.046,1.042,0.642,1.044,0.913,3350512.45,3725042.42,0.049,0.028,0.068,0.036,NA,0.046,1.12,0.64,1.04,0.91,0.903,2.501,FALSE
274,Sawaizumi_et_al_2012__No.2,Sawaizumi,"Sawaizumi, S., et al. (2011). ""Structural Performance of Cold Press Formed Rectangular Column using 550N/mm2 High Strength Steel (Part 2: Bending test)",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-500x500x19,500.0,500.0,19.0,19.0,35626.34,1356584302.13,195.14,26.32,6597218.0,0.0,Constant,45,JIS2201 5,385.0,482.0,651.0,3179859.08,1014.0,373093342.43,3437166.35,3656837.94,0.019,0.042,0.045,0.019,NA,0.028,1.057,0.595,1.04,1.0,3228413.98,3656837.94,0.034,0.008,0.045,0.019,NA,0.028,1.12,0.6,1.04,1.0,NA,NA,FALSE
275,Sawaizumi_et_al_2012__No.3,Sawaizumi,"Sawaizumi, S., et al. (2011). ""Structural Performance of Cold Press Formed Rectangular Column using 550N/mm2 High Strength Steel (Part 2: Bending test)",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-500x500x32,500.0,500.0,32.0,32.0,57266.97,2049917209.59,189.2,15.62,10529536.0,0.0,Constant,45,JIS2201 5,385.0,457.0,601.0,4811997.95,1014.0,368849787.34,4198412.55,4303216.03,0.037,NA,0.048,0.036,0.012,0.056,1.051,1.0,1.094,0.262,4198412.55,4273908.93,0.037,NA,0.048,0.038,0.007,0.056,1.05,1.0,1.1,0.26,NA,NA,FALSE
276,Suzuki_2018__H-27-M-C,Suzuki & Lignos,"Suzuki, Y., and Lignos, D.G. (2021). “Experimental Evaluation of Steel Columns under Seismic Hazard-Consistent Loading Protocols”, ASCE Journal of Structural Engineering, Vol. 147(4), pp. 04021020",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002963,CF,3,Monotonic,Monotonic,Cold,1.0,HSS-254x254x9.5,254.0,254.0,9.5,9.5,9058.59,89142704.2,99.2,26.74,852297.25,0.3,Constant,0,A500 Gr. B,315.0,418.3,490.2,356515.94,1525.0,30573420.61,243136.43,243136.43,0.008,0.063,0.143,0.008,0.063,0.143,1.136,0.0,1.136,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
277,Suzuki_2018__H-27-S-C,Suzuki & Lignos,"Suzuki, Y., and Lignos, D.G. (2021). “Experimental Evaluation of Steel Columns under Seismic Hazard-Consistent Loading Protocols”, ASCE Journal of Structural Engineering, Vol. 147(4), pp. 04021020",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002963,CF,3,Cyclic,Symmetric,Cold,1.0,HSS-254x254x9.5,254.0,254.0,9.5,9.5,9058.59,89142704.2,99.2,26.74,852297.25,0.3,Constant,0,A500 Gr. B,315.0,418.3,490.2,356515.94,1525.0,33970288.6,310595.02,292353.12,0.01,0.018,0.042,0.011,0.028,0.044,1.045,0.058,1.143,0.012,294429.59,281281.39,0.014,0.011,0.042,0.017,0.017,0.044,1.1,0.06,1.19,0.01,0.238,0.211,FALSE
278,Suzuki_2018__H-27-C1-C,Suzuki & Lignos,"Suzuki, Y., and Lignos, D.G. (2021). “Experimental Evaluation of Steel Columns under Seismic Hazard-Consistent Loading Protocols”, ASCE Journal of Structural Engineering, Vol. 147(4), pp. 04021020",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002963,CF,3,Cyclic,Collapse,Cold,1.0,HSS-254x254x9.5,254.0,254.0,9.5,9.5,9058.59,89142704.2,99.2,26.74,852297.25,0.3,Constant,0,A500 Gr. B,315.0,418.3,490.2,356515.94,1525.0,29258832.56,309153.15,NA,0.006,0.064,0.08,NA,NA,NA,1.052,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158,0.151,FALSE
279,Suzuki_2018__H-27-C1-V,Suzuki & Lignos,"Suzuki, Y., and Lignos, D.G. (2021). “Experimental Evaluation of Steel Columns under Seismic Hazard-Consistent Loading Protocols”, ASCE Journal of Structural Engineering, Vol. 147(4), pp. 04021020",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002963,CF,3,Cyclic,Collapse,Cold,1.0,HSS-254x254x9.5,254.0,254.0,9.5,9.5,9058.59,89142704.2,99.2,26.74,852297.25,0.15,Varying,0,A500 Gr. B,315.0,418.3,490.2,356515.94,1525.0,25869631.94,258186.26,NA,0.018,0.075,0.086,NA,NA,NA,1.073,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
280,Suzuki_2018__H-27-C2-C,Suzuki & Lignos,"Suzuki, Y., and Lignos, D.G. (2021). “Experimental Evaluation of Steel Columns under Seismic Hazard-Consistent Loading Protocols”, ASCE Journal of Structural Engineering, Vol. 147(4), pp. 04021020",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002963,CF,3,Cyclic,Collapse,Cold,1.0,HSS-254x254x9.5,254.0,254.0,9.5,9.5,9058.59,89142704.2,99.2,26.74,852297.25,0.3,Constant,0,A500 Gr. B,315.0,418.3,490.2,356515.94,1525.0,28195797.37,279826.26,NA,0.002,0.063,0.058,NA,NA,NA,1.139,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252,0.222,FALSE
281,Suzuki_2018__H-27-C2-V,Suzuki & Lignos,"Suzuki, Y., and Lignos, D.G. (2021). “Experimental Evaluation of Steel Columns under Seismic Hazard-Consistent Loading Protocols”, ASCE Journal of Structural Engineering, Vol. 147(4), pp. 04021020",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002963,CF,3,Cyclic,Collapse,Cold,1.0,HSS-254x254x9.5,254.0,254.0,9.5,9.5,9058.59,89142704.2,99.2,26.74,852297.25,0.15,Varying,0,A500 Gr. B,315.0,418.3,490.2,356515.94,1525.0,21169985.18,278613.51,NA,0.009,0.087,0.096,NA,NA,NA,0.997,0.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
282,Suzuki_2018__H-19-S-C,Suzuki & Lignos,"Suzuki, Y., and Lignos, D.G. (2021). “Experimental Evaluation of Steel Columns under Seismic Hazard-Consistent Loading Protocols”, ASCE Journal of Structural Engineering, Vol. 147(4), pp. 04021020",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002963,CF,3,Cyclic,Symmetric,Cold,1.0,HSS-305x305x16,305.0,305.0,16.0,16.0,17836.74,244144476.0,116.99,19.06,2006552.0,0.3,Constant,0,A500 Gr. B,315.0,331.7,425.6,665573.3,1825.0,53635283.09,603950.82,572412.85,0.02,0.035,0.072,0.02,0.027,0.056,1.061,0.211,1.047,0.047,572412.85,555900.09,0.027,0.018,0.072,0.025,0.019,0.056,1.12,0.21,1.08,0.05,0.568,0.575,FALSE
283,Suzuki_2018__H-19-C1-C,Suzuki & Lignos,"Suzuki, Y., and Lignos, D.G. (2021). “Experimental Evaluation of Steel Columns under Seismic Hazard-Consistent Loading Protocols”, ASCE Journal of Structural Engineering, Vol. 147(4), pp. 04021020",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002963,CF,3,Cyclic,Collapse,Cold,1.0,HSS-305x305x16,305.0,305.0,16.0,16.0,17836.74,244144476.0,116.99,19.06,2006552.0,0.3,Constant,0,A500 Gr. B,315.0,331.7,425.6,665573.3,1825.0,52228360.97,624043.78,NA,0.048,0.078,0.148,NA,NA,NA,1.058,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502,0.458,FALSE
284,Suzuki_2018__H-19-C1-V,Suzuki & Lignos,"Suzuki, Y., and Lignos, D.G. (2021). “Experimental Evaluation of Steel Columns under Seismic Hazard-Consistent Loading Protocols”, ASCE Journal of Structural Engineering, Vol. 147(4), pp. 04021020",https://doi.org/10.1061/(ASCE)ST.1943-541X.0002963,CF,3,Cyclic,Collapse,Cold,1.0,HSS-305x305x16,305.0,305.0,16.0,16.0,17836.74,244144476.0,116.99,19.06,2006552.0,0.15,Varying,0,A500 Gr. B,315.0,331.7,425.6,665573.3,1825.0,47437331.69,476471.53,NA,0.051,0.063,0.132,NA,NA,NA,1.079,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
