id,investigator,year,spec_id,profile,region,sec_type,sg_flg_link,sg_web_link,f_y_n_flg,f_y_n_web,f_u_n_flg,f_u_n_web,e_n_flg,e_n_web,f_y_m_flg,f_y_m_web,f_y_exp_flg,f_y_exp_web,f_u_m_flg,f_u_m_web,f_u_exp_flg,f_u_exp_web,e_m_flg,e_m_web,r_y_flg,r_y_web,r_t_flg,r_t_web,f_u_f_y_n_flg,f_u_f_y_n_web,f_u_f_y_m_flg,f_u_f_y_m_web,h_n,tw_n,bf_n,tf_n,tf_add_n,r_n,h_m,tw_m,bf_m,tf_m,tf_add_m,hw_n,hw_m,a_fil_n,af_n,aw_n,a_n,af_m,aw_m,a_m,zp_fil_n,zp_n,zp_no_fil_n,zp_fil_m,zp_m,zp_no_fil_m,link_loc,l_confi,l_con_typ,l_st,h_st,e,l_con_confi,l_con_wld,l_endp_wld,l_bu_wld,l_s_side,l_s_reg,l_s_d_pnl_1_f,l_s_d_pnl_2_f,l_s_d_pnl_1_b,l_s_d_pnl_2_b,t_s,l_s_weld,l_s_no_f,l_s_no_b,a_b_b,t_e_s,t_b_s,d_b_s,d_b_pnl_1,d_b_pnl_2,b_s_no,l_p_typ,n_d_n_pl_ten,n_d_n_pl_comp,fail_mode,ov_aisc,ov_ec8,class_aisc,class_ec8,reference,url,latitude,longitude,,,,,
214,Okazaki & Engelhardt ,2007,9-RLP,W16x36,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,362,392,379.5,379.5,550,534,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.519337017,1.362244898,402.8,7.5,177.4,10.9,NA,10,407.8,7.6,176.9,12.4,NA,361,363,21.46018366,1933.66,2857.5,6724.82,2193.56,2910.8,7383.760735,16160.91927,1046139.148,1015690.729,16246.76,1162289.484,1146042.724,edge,TF4,bolted,NA,NA,1219,LC2,NA,fillet,NA,single,regular,203.2,NA,NA,NA,9.5,fillet,5,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM1,FM4",1.06,1.54,intermediate,intermediate,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
215,Okazaki & Engelhardt ,2007,10-RLP,W10x68,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,319,404,379.5,379.5,479,531,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.501567398,1.314356436,264.2,11.9,257.3,19.6,NA,13,264.2,11.4,260.6,19.6,NA,199,199,36.26771039,5043.08,2677.5,12763.66,5107.76,2565,12925.59084,15899.2154,1400045.958,1366742.993,15899.2154,1409538.561,1393639.346,edge,TF4,bolted,NA,NA,930,LC2,NA,fillet,NA,single,regular,304.8,NA,NA,NA,12.7,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.42,1.39,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
216,Okazaki & Engelhardt ,2007,11-RLP,W10x68,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,319,404,379.5,379.5,479,531,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.501567398,1.314356436,264.2,11.9,257.3,19.6,NA,13,264.2,11.4,260.6,19.6,NA,199,199,36.26771039,5043.08,2677.5,12763.66,5107.76,2565,12925.59084,15899.2154,1400045.958,1366742.993,15899.2154,1409538.561,1393639.346,edge,TF4,bolted,NA,NA,1219,LC2,NA,fillet,NA,single,regular,304.8,NA,NA,NA,12.7,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.38,1.73,intermediate,intermediate,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
217,Okazaki & Engelhardt ,2007,12-RLP,W18x40,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,352,393,379.5,379.5,499,527,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.417613636,1.340966921,455,8,153,13.3,NA,10,NR,NR,NR,NR,NA,408.4,NR,21.46018366,2034.9,3427.2,7497,NR,NR,NR,18195.34468,1284063.795,1248732.45,NR,NR,NR,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,single,regular,133.35,NA,NA,NA,9.5,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM1, FM3",1.35,1.37,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
218,Okazaki & Engelhardt ,2007,12-MON,W18x40,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,352,393,379.5,379.5,499,527,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.417613636,1.340966921,455,8,153,13.3,NA,10,NR,NR,NR,NR,NA,408.4,NR,21.46018366,2034.9,3427.2,7497,NR,NR,NR,18195.34468,1284063.795,1248732.45,NR,NR,NR,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,single,regular,133.35,NA,NA,NA,9.5,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Monotonic,NA,NA,FM1,1.31,1.33,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
219,Okazaki & Engelhardt ,2007,12-SEV,W18x40,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,352,393,379.5,379.5,499,527,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.417613636,1.340966921,455,8,153,13.3,NA,10,NR,NR,NR,NR,NA,408.4,NR,21.46018366,2034.9,3427.2,7497,NR,NR,NR,18195.34468,1284063.795,1248732.45,NR,NR,NR,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,single,regular,133.35,NA,NA,NA,9.5,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.33,1.35,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
220,Okazaki & Engelhardt ,2007,12-RAN,W18x40,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,352,393,379.5,379.5,499,527,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.417613636,1.340966921,455,8,153,13.3,NA,10,NR,NR,NR,NR,NA,408.4,NR,21.46018366,2034.9,3427.2,7497,NR,NR,NR,18195.34468,1284063.795,1248732.45,NR,NR,NR,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,single,regular,133.35,NA,NA,NA,9.5,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Non-symmetric cyclic,NA,NA,"FM1, FM3",1.49,1.51,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
221,Okazaki & Engelhardt ,2007,S1,W10x33,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,374,365,379.5,379.5,520,503,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.390374332,1.378082192,247.1,7.4,202.2,11,NA,13,245.1,8.3,204.5,10.7,NA,199.1,197.7,36.26771039,2224.2,1665.74,6114.14,2188.15,1856.71,6378.080842,15906.46894,634779.6074,608045.8285,15804.91935,632543.7861,616738.8668,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,single,regular,146.05,NA,NA,NA,9.5,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.48,1.47,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
222,Okazaki & Engelhardt ,2007,S2,W10x33,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,379,402,379.5,379.5,518,530,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.366754617,1.31840796,247.1,7.4,202.2,11,NA,13,246.4,7.7,203.2,11,NA,199.1,198.4,36.26771039,2224.2,1665.74,6114.14,2235.2,1727.88,6343.350842,15906.46894,634779.6074,608045.8285,15855.69415,638955.8421,623100.148,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,single,regular,146.05,NA,NA,NA,9.5,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.28,1.27,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
223,Okazaki & Engelhardt ,2007,S3,W10x33,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,374,367,379.5,379.5,518,503,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.385026738,1.370572207,247.1,7.4,202.2,11,NA,13,246.4,8.1,205.7,10.7,NA,199.1,199,36.26771039,2224.2,1665.74,6114.14,2200.99,1822.5,6369.550842,15906.46894,634779.6074,608045.8285,15899.2154,637188.1834,621288.968,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,single,regular,146.05,NA,NA,NA,9.5,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.50,1.49,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
224,Okazaki & Engelhardt ,2007,S4,W10x33,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,379,402,379.5,379.5,518,530,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.366754617,1.31840796,247.1,7.4,202.2,11,NA,13,246.4,7.7,203.2,11,NA,199.1,198.4,36.26771039,2224.2,1665.74,6114.14,2235.2,1727.88,6343.350842,15906.46894,634779.6074,608045.8285,15855.69415,638955.8421,623100.148,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,double,regular,146.05,NA,146.05,NA,9.5,fillet,3,3,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.36,1.35,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
225,Okazaki & Engelhardt ,2007,S5,W10x33,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,379,402,379.5,379.5,518,530,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.366754617,1.31840796,247.1,7.4,202.2,11,NA,13,246.4,7.7,203.2,11,NA,199.1,198.4,36.26771039,2224.2,1665.74,6114.14,2235.2,1727.88,6343.350842,15906.46894,634779.6074,608045.8285,15855.69415,638955.8421,623100.148,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,double,regular,146.05,NA,146.05,NA,9.5,fillet,3,3,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM1, FM10",1.25,1.24,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
226,Okazaki & Engelhardt ,2007,S6,W10x33,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,379,402,379.5,379.5,518,530,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.366754617,1.31840796,247.1,7.4,202.2,11,NA,13,246.4,7.7,203.2,11,NA,199.1,198.4,36.26771039,2224.2,1665.74,6114.14,2235.2,1727.88,6343.350842,15906.46894,634779.6074,608045.8285,15855.69415,638955.8421,623100.148,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,double,regular,146.05,NA,146.05,NA,9.5,fillet,3,3,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.30,1.29,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
227,Okazaki & Engelhardt ,2007,S7,W10x33,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,379,402,379.5,379.5,518,530,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.366754617,1.31840796,247.1,7.4,202.2,11,NA,13,246.4,7.7,203.2,11,NA,199.1,198.4,36.26771039,2224.2,1665.74,6114.14,2235.2,1727.88,6343.350842,15906.46894,634779.6074,608045.8285,15855.69415,638955.8421,623100.148,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,single,regular,146.05,NA,NA,NA,9.5,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.27,1.26,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
228,Okazaki & Engelhardt ,2007,S8,W10x33,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,379,402,379.5,379.5,518,530,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.366754617,1.31840796,247.1,7.4,202.2,11,NA,13,246.4,7.7,203.2,11,NA,199.1,198.4,36.26771039,2224.2,1665.74,6114.14,2235.2,1727.88,6343.350842,15906.46894,634779.6074,608045.8285,15855.69415,638955.8421,623100.148,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,double,regular,146.05,NA,146.05,NA,9.5,fillet,3,3,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM1, FM10",1.26,1.25,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
229,Okazaki & Engelhardt ,2007,S9,W10x33,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,379,402,379.5,379.5,518,530,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.366754617,1.31840796,247.1,7.4,202.2,11,NA,13,246.4,7.7,203.2,11,NA,199.1,198.4,36.26771039,2224.2,1665.74,6114.14,2235.2,1727.88,6343.350842,15906.46894,634779.6074,608045.8285,15855.69415,638955.8421,623100.148,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,double,regular,146.05,NA,146.05,NA,9.5,fillet,3,3,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.39,1.38,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
230,Okazaki & Engelhardt ,2007,S10,W10x33,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,379,402,379.5,379.5,518,530,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.366754617,1.31840796,247.1,7.4,202.2,11,NA,13,246.4,7.7,203.2,11,NA,199.1,198.4,36.26771039,2224.2,1665.74,6114.14,2235.2,1727.88,6343.350842,15906.46894,634779.6074,608045.8285,15855.69415,638955.8421,623100.148,edge,TF4,bolted,NA,NA,584,LC2,NA,fillet,NA,single,regular,194.82,NA,NA,NA,9.5,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM1, FM3",1.29,1.28,short,short,"Okazaki, T. and Engelhardt, M. D. (2007). “Cyclic loading behavior of EBF links constructed of ASTM A992 steel.” Journal of Constructional Steel Research, Vol. 63, pp. 751–765",https://www.sciencedirect.com/science/article/pii/S0143974X06001787,30.2851494,-97.7339352,,,,,
231,Uang & Sim,2011,S1,1016x711x25x57,USA,built-up,A572 Gr. 50,A572 Gr. 50,345,345,450,450,205000,205000,379,393,379.5,379.5,518,530,540,540,NR,NR,1.1,1.1,1.2,1.2,1.304347826,1.304347826,1.366754617,1.348600509,1016,25.4,711.2,57.15,NA,NA,NR,NR,NR,NR,NA,901.7,NR,NA,40645.08,22903.18,104193.34,NR,NR,NR,0,44135484.31,44135484.31,NR,NR,NR,middle,TF1,continuous,NA,NA,3556,LC16,NA,NA,CJP double bevel groove,double,regular,508,NA,508,NA,25.4,fillet,6,6,NA,25.4,25.4,901.7,685.8,NA,1,Symmetric-cyclic,NA,NA,FM15,1.15,1.49,short,intermediate,"Uang, C.-M. and Sim, H.-B. (2011). “Transbay transit center shear link 2 test.” Progress Report, University of California, San Diego, California",NA,32.8792438,-117.2311247,,,,,
232,Uang & Sim,2011,S2,1016x711x25x57,USA,built-up,A572 Gr. 50,A572 Gr. 50,345,345,450,450,205000,205000,379,393,379.5,379.5,518,530,540,540,NR,NR,1.1,1.1,1.2,1.2,1.304347826,1.304347826,1.366754617,1.348600509,1016,25.4,711.2,57.15,NA,NA,NR,NR,NR,NR,NA,901.7,NR,NA,40645.08,22903.18,104193.34,NR,NR,NR,0,44135484.31,44135484.31,NR,NR,NR,middle,TF1,continuous,NA,NA,3556,LC16,NA,NA,CJP double bevel groove,double,regular,508,NA,508,NA,25.4,fillet,6,6,NA,25.4,25.4,901.7,685.8,NA,1,Symmetric-cyclic,NA,NA,FM15,1.27,1.61,short,intermediate,"Uang, C.-M. and Sim, H.-B. (2011). “Transbay transit center shear link 2 test.” Progress Report, University of California, San Diego, California",NA,32.8792438,-117.2311247,,,,,
233,Drolias & Engalhardt,2007,AISC-1,W18x40,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,362,406,379.5,379.5,499,527,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.378453039,1.298029557,455,8,153,13.3,NA,10,452.6,7.9,154.8,12.7,NA,428.4,407.2,21.46018366,2034.9,3427.2,7497,1965.96,3374.88,7392.640735,18195.34468,1284063.795,1265868.45,18143.84024,1243406.828,1225262.988,edge,TF4,bolted-welded,NA,NA,980,LC15,fillet,fillet,NA,single,regular,140.1,NA,NA,NA,9.5,fillet,6,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.33,1.81,intermediate,intermediate,"Drolias, A. (2007). ""Experiments on link-to-column connections in steel eccentrically braced frames.” Master Thesis, The University of Texas at Austin, Texas",https://repositories.lib.utexas.edu/items/196c9105-6e57-445d-b908-ca6cc74249c3,30.2851494,-97.7339352,,,,,
234,Drolias & Engalhardt,2007,AISC-2,W18x40,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,362,406,379.5,379.5,499,527,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.378453039,1.298029557,455,8,153,13.3,NA,10,452.6,7.9,154.8,12.7,NA,428.4,407.2,21.46018366,2034.9,3427.2,7497,1965.96,3374.88,7392.640735,18195.34468,1284063.795,1265868.45,18143.84024,1243406.828,1225262.988,edge,TF4,bolted-welded,NA,NA,980,LC15,fillet,fillet,NA,single,regular,140.1,NA,NA,NA,9.5,fillet,6,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.33,1.81,intermediate,intermediate,"Drolias, A. (2007). ""Experiments on link-to-column connections in steel eccentrically braced frames.” Master Thesis, The University of Texas at Austin, Texas",https://repositories.lib.utexas.edu/items/196c9105-6e57-445d-b908-ca6cc74249c3,30.2851494,-97.7339352,,,,,
235,Drolias & Engalhardt,2007,AISC-3,W18x40,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,362,406,379.5,379.5,499,527,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.378453039,1.298029557,455,8,153,13.3,NA,10,452.6,7.9,154.8,12.7,NA,428.4,407.2,21.46018366,2034.9,3427.2,7497,1965.96,3374.88,7392.640735,18195.34468,1284063.795,1265868.45,18143.84024,1243406.828,1225262.988,edge,TF4,bolted-welded,NA,NA,980,LC15,fillet,fillet,NA,single,regular,140.1,NA,NA,NA,9.5,fillet,6,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.34,1.86,intermediate,intermediate,"Drolias, A. (2007). ""Experiments on link-to-column connections in steel eccentrically braced frames.” Master Thesis, The University of Texas at Austin, Texas",https://repositories.lib.utexas.edu/items/196c9105-6e57-445d-b908-ca6cc74249c3,30.2851494,-97.7339352,,,,,
236,Drolias & Engalhardt,2007,AISC-4,W10x68,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,328,412,379.5,379.5,479,531,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.460365854,1.288834951,264.2,11.9,257.3,19.6,NA,13,264.2,11.4,260.6,19.6,NA,225,199,36.26771039,5043.08,2677.5,12763.66,5107.76,2565,12925.59084,15899.2154,1400045.958,1384146.743,15899.2154,1409538.561,1393639.346,edge,TF4,bolted-welded,NA,NA,980,LC15,PJP single bevel groove + fillet,fillet,NA,single,regular,326.8,NA,NA,NA,9.5,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.37,1.33,short,short,"Drolias, A. (2007). ""Experiments on link-to-column connections in steel eccentrically braced frames.” Master Thesis, The University of Texas at Austin, Texas",https://repositories.lib.utexas.edu/items/196c9105-6e57-445d-b908-ca6cc74249c3,30.2851494,-97.7339352,,,,,
237,Drolias & Engalhardt,2007,AISC-5,W18x40,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,362,406,379.5,379.5,499,527,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.378453039,1.298029557,455,8,153,13.3,NA,10,452.6,7.9,154.8,12.7,NA,428.4,407.2,21.46018366,2034.9,3427.2,7497,1965.96,3374.88,7392.640735,18195.34468,1284063.795,1265868.45,18143.84024,1243406.828,1225262.988,edge,TF4,bolted-welded,NA,NA,841,LC9,CJP single bevel groove,fillet,NA,single,regular,140.2,NA,NA,NA,9.5,fillet,6,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,NA,NA,short,intermediate,"Drolias, A. (2007). ""Experiments on link-to-column connections in steel eccentrically braced frames.” Master Thesis, The University of Texas at Austin, Texas",https://repositories.lib.utexas.edu/items/196c9105-6e57-445d-b908-ca6cc74249c3,30.2851494,-97.7339352,,,,,
238,Drolias & Engalhardt,2007,AISC-6,W10x68,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,328,412,379.5,379.5,479,531,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.460365854,1.288834951,264.2,11.9,257.3,19.6,NA,13,264.2,11.4,260.6,19.6,NA,225,199,36.26771039,5043.08,2677.5,12763.66,5107.76,2565,12925.59084,15899.2154,1400045.958,1384146.743,15899.2154,1409538.561,1393639.346,edge,TF4,bolted-welded,NA,NA,848,LC9,CJP single bevel groove,PJP single bevel groove + fillet,NA,single,regular,282.6,NA,NA,NA,9.5,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.50,1.46,short,short,"Drolias, A. (2007). ""Experiments on link-to-column connections in steel eccentrically braced frames.” Master Thesis, The University of Texas at Austin, Texas",https://repositories.lib.utexas.edu/items/196c9105-6e57-445d-b908-ca6cc74249c3,30.2851494,-97.7339352,,,,,
239,Drolias & Engalhardt,2007,AISC-7,W10x68,USA,hot-rolled,A992 Gr. 50,A992 Gr. 50,345,345,450,450,205000,205000,328,412,379.5,379.5,479,531,495,495,NR,NR,1.1,1.1,1.1,1.1,1.304347826,1.304347826,1.460365854,1.288834951,264.2,11.9,257.3,19.6,NA,13,264.2,11.4,260.6,19.6,NA,225,199,36.26771039,5043.08,2677.5,12763.66,5107.76,2565,12925.59084,15899.2154,1400045.958,1384146.743,15899.2154,1409538.561,1393639.346,edge,TF4,bolted-welded,NA,NA,848,LC9,CJP single bevel groove,PJP single bevel groove + fillet,NA,single,regular,282.6,NA,NA,NA,9.5,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.51,1.47,short,short,"Drolias, A. (2007). ""Experiments on link-to-column connections in steel eccentrically braced frames.” Master Thesis, The University of Texas at Austin, Texas",https://repositories.lib.utexas.edu/items/196c9105-6e57-445d-b908-ca6cc74249c3,30.2851494,-97.7339352,,,,,
